listing_id,title,price_raw,bedrooms_raw,bathrooms_raw,size_raw,location,property_type,status,listing_type,agent,url,scraped_at
3938218,5 Bed House with En Suite in Runda,"KSh 450,000/ month",5 Bedrooms,5 Bathrooms,,"BEDROOM Runda, Westlands",House,,rent,🏡 RUNDA HOUSE FOR RENT – 5-BEDROOM,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3938218,2026-03-05 17:03
3938208,4 Bed House with Garden in Rosslyn,"KSh 450,000/ month",4 Bedrooms,5 Bathrooms,5 ac,"Rosslyn, Westlands",House,,rent,4 bedroom Bungalow built on 5 Acre Land availab...,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-rosslyn-3938208,2026-03-05 17:03
3938194,4 Bed House with En Suite in Karen,"KSh 450,000/ month",4 Bedrooms,4 Bathrooms,,,House,,rent,🏡 Karen – Four-Bedroom House for Rent,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-karen-3938194,2026-03-05 17:03
3938190,5 Bed House with En Suite in Loresho,"KSh 550,000/ month",5 Bedrooms,5 Bathrooms,,"Loresho, Westlands",House,,rent,FOR RENT: FIVE-BEDROOM HOUSE WITH SWIMMING POOL...,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-loresho-3938190,2026-03-05 17:03
3938187,5 Bed House with Garden in Runda,"KSh 350,000/ month",5 Bedrooms,4 Bathrooms,"0,5 ac","Runda, Westlands",House,,rent,5 Bedroom house available for rent in Runda Rea...,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3938187,2026-03-05 17:03
3938181,4 Bed Townhouse with En Suite in Spring Valley,"KSh 260,000/ month",4 Bedrooms,4 Bathrooms,,"Spring Valley, Westlands",Townhouse,,rent,For Rent: Four-Bedroom Townhouse – Spring Valle...,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-spring-valley-3938181,2026-03-05 17:03
3938173,5 Bed Villa with En Suite in Lavington,"KSh 280,000/ month",5 Bedrooms,5 Bathrooms,,,Villa,,rent,Contemporary 5 Bedroom House for Rent in Laving...,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-rent-lavington-3938173,2026-03-05 17:03
3938183,5 Bed House in Karen,"KSh 320,000/ month",5 Bedrooms,,,,House,,rent,Karen standalone,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-karen-3938183,2026-03-05 17:04
3938180,4 Bed House in Karen,"KSh 400,000/ month",4 Bedrooms,,,,House,,rent,Karen smart house,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-karen-3938180,2026-03-05 17:04
3938168,4 Bed Townhouse with En Suite in Lavington,"KSh 220,000/ month",4 Bedrooms,4 Bathrooms,,,Townhouse,,rent,Spacious 4 Bedroom Family House For Rent in Lav...,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-lavington-3938168,2026-03-05 17:04
3923231,5 Bed House with Garden in Runda,"KSh 480,000/ month",5 Bedrooms,4 Bathrooms,,"Runda Runda, Westlands",House,,rent,5 bedroom house to let in Runda,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3923231,2026-03-05 17:04
3938147,5 Bed Townhouse with Staff Quarters in Lavington,"KSh 280,000/ month",5 Bedrooms,4 Bathrooms,,,Townhouse,,rent,Executive 5 Bedroom family House For Rent in La...,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3938147,2026-03-05 17:04
3938137,5 Bed House with En Suite at Miotoni Karen,"KSh 350,000/ month",5 Bedrooms,4 Bathrooms,,,House,,rent,5-Bedroom House on ¾ Acre + DSQ for Rent – Miot...,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-karen-3938137,2026-03-05 17:04
3938119,4 Bed House with En Suite in Runda,"KSh 412,000/ month",4 Bedrooms,4 Bathrooms,,"Runda, Westlands",House,,rent,🏡 FOR RENT: Runda – Four-Bedroom Cottage with...,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3938119,2026-03-05 17:04
3938120,5 Bed House with En Suite in Karen,"KSh 370,000/ month",5 Bedrooms,5 Bathrooms,,"House to rent in Karen, Kenya",House,,rent,"House to rent in Karen, Kenya  3KE1726190",https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-karen-3938120,2026-03-05 17:04
3938087,5 Bed House with En Suite in Kitisuru,"KSh 710,000/ month",5 Bedrooms,5 Bathrooms,,"Kitisuru, Westlands",House,,rent,🏡 Kitisuru – Five-Bedroom House in a Compound...,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-kitisuru-3938087,2026-03-05 17:04
3937968,4 Bed House with En Suite in Runda,"KSh 580,000/ month",4 Bedrooms,5 Bathrooms,,"Runda, Westlands",House,,rent,Spectacular 4  Bedroom Standalone House For Ren...,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3937968,2026-03-05 17:04
3938055,4 Bed Townhouse with En Suite in Kyuna,"KSh 330,000/ month",4 Bedrooms,4 Bathrooms,,"BEDROOM Kyuna, Westlands",Townhouse,,rent,🏡 KYUNA TOWNHOUSE FOR RENT – 4-BEDROOM,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kyuna-3938055,2026-03-05 17:04
3938020,5 Bed Townhouse with En Suite in Lavington,"KSh 250,000/ month",5 Bedrooms,5 Bathrooms,,,Townhouse,,rent,🏡 For Rent: Lavington Townhouse for Rent – Fiv...,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3938020,2026-03-05 17:04
3938005,5 Bed House with En Suite in Karen,"KSh 500,000/ month",5 Bedrooms,5 Bathrooms,,"House to rent in Karen, Kenya",House,,rent,"House to rent in Karen, Kenya   3KE1719458",https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-karen-3938005,2026-03-05 17:04
3937970,5 Bed House with En Suite in Runda,"KSh 541,800/ month",5 Bedrooms,5 Bathrooms,,"Bedroom House Runda, Westlands",House,,rent,🏡 FOR RENT: Runda – Five-Bedroom House,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3937970,2026-03-05 17:04
3937969,5 Bed House with En Suite in Karen,"KSh 650,000/ month",5 Bedrooms,5 Bathrooms,,"House to rent in Karen, Kenya",House,,rent,"House to rent in Karen, Kenya 3KE1731430",https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-karen-3937969,2026-03-05 17:04
3937906,1 Bed House with En Suite at Kitisuru,"KSh 80,000/ month",1 Bedrooms,1 Bathrooms,,"Kitisuru, Westlands",House,,rent,Charming 1-Bedroom Furnished Cottage for Rent –...,https://www.buyrentkenya.com/listings/furnished-1-bedroom-house-for-rent-kitisuru-3937906,2026-03-05 17:04
3937889,4 Bed Townhouse with En Suite at Lavington,"KSh 380,000/ month",4 Bedrooms,4 Bathrooms,,,Townhouse,,rent,An executive 4 bedrooms townhouse with garden f...,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-lavington-3937889,2026-03-05 17:04
3937874,4 Bed Townhouse with En Suite at Lavington,"KSh 350,000/ month",4 Bedrooms,4 Bathrooms,,,Townhouse,,rent,Beautiful newly built 4 bedrooms townhouse for...,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-lavington-3937874,2026-03-05 17:04
3933927,4 Bed House with En Suite in Syokimau,"KSh 100,000/ month",4 Bedrooms,4 Bathrooms,,,House,,rent,Syokimau – Four-Bedroom House Plus DSQ for Rent,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-syokimau-3933927,2026-03-05 17:04
3934944,4 Bed House with En Suite in Runda,"KSh 387,000/ month",4 Bedrooms,4 Bathrooms,,"Bedroom House Runda, Westlands",House,,rent,FOR RENT: Runda – Four-Bedroom House,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3934944,2026-03-05 17:04
3937701,10 Bed House with En Suite at Runda Road,"KSh 800,000/ month",10 Bedrooms,10 Bathrooms,,"Runda, Westlands",House,,rent,stunning property set on half an acre in one of...,https://www.buyrentkenya.com/listings/10-bedroom-house-for-rent-runda-3937701,2026-03-05 17:04
3922288,4 Bed House with En Suite in Ridgeways,"KSh 325,000/ month",4 Bedrooms,4 Bathrooms,5.000 m²,"House Avocado Close, Ridgeways to let",House,,rent,"4 bedroom House Avocado Close, Ridgeways to let...",https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-ridgeways-3922288,2026-03-05 17:04
3937703,3 Bed House with En Suite in Runda,"KSh 200,000/ month",3 Bedrooms,3 Bathrooms,,"Runda, Westlands",House,,rent,3 bedroom cottage,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-runda-3937703,2026-03-05 17:04
3937702,4 Bed House with En Suite at Thikaroad,"KSh 90,000/ month",4 Bedrooms,5 Bathrooms,250 m²,,House,,rent,4bedrooms mansionette for rent in ruiru,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-ruiru-3937702,2026-03-05 17:04
3937675,3 Bed House with En Suite at Thikaroad,"KSh 70,000/ month",3 Bedrooms,5 Bathrooms,152 m²,,House,,rent,3bedrooms +sq bungalows for rent along kenyatta...,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-kenyatta-road-3937675,2026-03-05 17:04
3937664,4 Bed House with En Suite at Runda Road,"KSh 400,000/ month",4 Bedrooms,5 Bathrooms,,"Bedroom Standalone For Rent in Gigiri Runda, Westlands",House,,rent,Elegant 5 Bedroom Standalone For Rent in Gigiri,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3937664,2026-03-05 17:04
3937663,5 Bed House with En Suite at Runda Road,"KSh 600,000/ month",5 Bedrooms,6 Bathrooms,,"Bedroom Standalone For Rent in Gigiri Runda, Westlands",House,,rent,Elegant 5 Bedroom Standalone For Rent in Gigiri,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3937663,2026-03-05 17:04
3937662,5 Bed Townhouse with En Suite at Lavington Green,"KSh 250,000/ month",5 Bedrooms,6 Bathrooms,,,Townhouse,,rent,This beautiful 5 bedroom townhouse in Lavington...,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3937662,2026-03-05 17:04
3937661,5 Bed House with En Suite at Lavington Green,"KSh 450,000/ month",5 Bedrooms,6 Bathrooms,,,House,,rent,4 Bedrooms Townhouse with En Suite at Lavington...,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-lavington-3937661,2026-03-05 17:04
3937660,4 Bed Townhouse with En Suite at Lavington Green,"KSh 450,000/ month",4 Bedrooms,5 Bathrooms,,,Townhouse,,rent,4 Bedrooms Townhouse with En Suite at Lavington...,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-lavington-3937660,2026-03-05 17:04
3937656,5 Bed Townhouse with En Suite at Lavington Green,"KSh 250,000/ month",5 Bedrooms,5 Bathrooms,,,Townhouse,,rent,Contemporary beautiful 5 bedroom townhouse plus...,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3937656,2026-03-05 17:04
3936608,5 Bed Villa with En Suite at Mimosa,"KSh 585,000/ month",5 Bedrooms,6 Bathrooms,"0,5 ha","Runda, Westlands",Villa,,rent,5 Bedroom Villa for Rent in Runda 5 minutes fro...,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-rent-runda-3936608,2026-03-05 17:04
3937655,4 Bed Townhouse with En Suite at Loresho,"KSh 130,000/ month",4 Bedrooms,3 Bathrooms,,"Loresho, Westlands",Townhouse,,rent,Stunning 4-bedroom maisonette plus DSQ in lores...,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-loresho-3937655,2026-03-05 17:04
3933353,4 Bed House with En Suite at Lavington Green,"KSh 635,000/ month",4 Bedrooms,3 Bathrooms,"1,3 ac",,House,,rent,Spectaculars 4 bedrooms single family house plu...,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-lavington-3933353,2026-03-05 17:04
3937650,3 Bed House with En Suite at Thikaroad,"KSh 70,000/ month",3 Bedrooms,5 Bathrooms,152 m²,,House,,rent,3bedrooms +sq for rent in kenyatta road 70k/m,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-kenyatta-road-3937650,2026-03-05 17:04
3937645,5 Bed House with En Suite at Karen,"KSh 450,000/ month",5 Bedrooms,5 Bathrooms,,,House,,rent,Unfurnished 5 Bedrooms En-suite Villa with DSQ,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-karen-3937645,2026-03-05 17:04
3937646,4 Bed Townhouse with En Suite in Kilimani,"KSh 150,000/ month",4 Bedrooms,4 Bathrooms,,,Townhouse,,rent,4 Bedroom Maisonette for Rent in Kilimani,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kilimani-3937646,2026-03-05 17:04
3937644,5 Bed House with En Suite at Off Ruaka Rd,"KSh 350,000/ month",5 Bedrooms,6 Bathrooms,"0,5 m²","Runda, Westlands",House,,rent,Charming 5-Bedroom double-storey house for rent...,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3937644,2026-03-05 17:04
3907919,5 Bed Townhouse with En Suite in Lavington,"KSh 600,000/ month",5 Bedrooms,5 Bathrooms,,,Townhouse,,rent,Executive 5 Bedroom Townhouse for Rent in Lavin...,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3907919,2026-03-05 17:04
3937627,4 Bed Townhouse with En Suite in Kitisuru,"KSh 413,000/ month",4 Bedrooms,4 Bathrooms,,"Bedroom Townhouse for Rent in Kitisuru Kitisuru, Westlands",Townhouse,,rent,4 Bedroom Townhouse for Rent in Kitisuru,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kitisuru-3937627,2026-03-05 17:04
3937623,5 Bed Townhouse with En Suite in Lavington,"KSh 350,000/ month",5 Bedrooms,5 Bathrooms,,,Townhouse,,rent,5 Bedroom Townhouse for Rent in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3937623,2026-03-05 17:04
3937620,6 Bed House with En Suite in Runda,"KSh 903,000/ month",6 Bedrooms,6 Bathrooms,,"House for Rent in Runda Runda, Westlands",House,,rent,House for Rent in Runda,https://www.buyrentkenya.com/listings/6-bedroom-house-for-rent-runda-3937620,2026-03-05 17:04
3937619,4 Bed House with En Suite in Runda,"KSh 400,000/ month",4 Bedrooms,5 Bathrooms,,"House for Rent in Runda Runda, Westlands",House,,rent,House for Rent in Runda,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3937619,2026-03-05 17:04
3906304,5 Bed Townhouse with En Suite in Lavington,"KSh 360,000/ month",5 Bedrooms,5 Bathrooms,,,Townhouse,,rent,Modern 5 Bedroom Townhouse for Rent in Lavingto...,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3906304,2026-03-05 17:04
3926013,4 Bed Townhouse with En Suite in Kilimani,"KSh 200,000/ month",4 Bedrooms,4 Bathrooms,,,Townhouse,,rent,4 Bedroom Maisonette for Rent in Kilimani,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kilimani-3926013,2026-03-05 17:04
3927137,4 Bed Townhouse with En Suite in Kilimani,"KSh 160,000/ month",4 Bedrooms,5 Bathrooms,,,Townhouse,,rent,4 Bedroom Maisonette for Rent in Kilimani,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kilimani-3927137,2026-03-05 17:04
3937609,3 Bed House with En Suite in Runda,"KSh 180,000/ month",3 Bedrooms,2 Bathrooms,,"Bedroom Cottage Runda, Westlands",House,,rent,3-Bedroom Cottage,https://www.buyrentkenya.com/listings/furnished-3-bedroom-house-for-rent-runda-3937609,2026-03-05 17:04
3937582,4 Bed House with En Suite at Bomas,"KSh 250,000/ month",4 Bedrooms,4 Bathrooms,,,House,,rent,4 Bedrooms All En-suite with a DSQ,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-karen-3937582,2026-03-05 17:04
3937597,5 Bed Townhouse with En Suite in Lavington,"KSh 400,000/ month",5 Bedrooms,4 Bathrooms,,,Townhouse,,rent,Executive Family Home for Rent in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3937597,2026-03-05 17:04
3937561,5 Bed House with En Suite in Karen,"KSh 400,000/ month",5 Bedrooms,5 Bathrooms,,,House,,rent,🏡 FOR RENT: KAREN FIVE-BEDROOM HOUSE |,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-karen-3937561,2026-03-05 17:04
3937524,5 Bed Townhouse with En Suite in Runda,"KSh 580,000/ month",5 Bedrooms,5 Bathrooms,,"BEDROOM Runda, Westlands",Townhouse,,rent,FOR RENT: RUNDA TOWNHOUSE FOR RENT – 5 BEDROOM,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-runda-3937524,2026-03-05 17:04
3937506,4 Bed House with En Suite in Runda,"KSh 400,000/ month",4 Bedrooms,4 Bathrooms,,"BEDROOM Runda, Westlands",House,,rent,🏡 FOR RENT: RUNDA HOUSE FOR RENT – 4 BEDROOM,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3937506,2026-03-05 17:04
3937474,5 Bed House with En Suite in Lavington,"KSh 430,000/ month",5 Bedrooms,5 Bathrooms,,,House,,rent,🏡 FOR RENT: LAVINGTON HOUSE FOR RENT – 5 BEDRO...,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-lavington-3937474,2026-03-05 17:04
3937489,5 Bed Villa with En Suite at Runda,"KSh 450,000/ month",5 Bedrooms,5 Bathrooms,"0,5 ac","Runda, Westlands",Villa,,rent,"5 bedrooms +,dsq to let runda",https://www.buyrentkenya.com/listings/5-bedroom-villa-for-rent-runda-3937489,2026-03-05 17:04
3937463,4 Bed House with En Suite in Kitisuru,"KSh 400,000/ month",4 Bedrooms,4 Bathrooms,,"Kitisuru, Westlands",House,,rent,🏡 FOR RENT: KITISURU HOUSE FOR RENT – 4 BEDROO...,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-kitisuru-3937463,2026-03-05 17:04
3937458,4 Bed House with En Suite in Loresho,"KSh 646,000/ month",4 Bedrooms,4 Bathrooms,,"BEDROOM Loresho, Westlands",House,,rent,🏡 FOR RENT: LORESHO HOUSE FOR RENT – 4 BEDROOM,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-loresho-3937458,2026-03-05 17:04
3937422,4 Bed Townhouse at Golden Gate,"KSh 80,000/ month",4 Bedrooms,,,,Townhouse,,rent,4 bed +Dsq Townhouse for rent in South B Golden...,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-south-b-3937422,2026-03-05 17:04
3937393,4 Bed Townhouse with En Suite at Spring Valley,"KSh 250,000/ month",4 Bedrooms,4 Bathrooms,,"BEDROOM TOWNHOUSE FOR RENT Spring Valley, Westlands",Townhouse,,rent,IMPECCABLE 4 BEDROOM TOWNHOUSE FOR RENT,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-spring-valley-3937393,2026-03-05 17:04
3937348,3 Bed House with En Suite at Runda,"KSh 200,000/ month",3 Bedrooms,,,"Runda, Westlands",House,,rent,3bedroom guest wing in Runda at 200k furnished...,https://www.buyrentkenya.com/listings/furnished-3-bedroom-house-for-rent-runda-3937348,2026-03-05 17:04
3932758,5 Bed House with En Suite in Runda,"KSh 450,000/ month",5 Bedrooms,5 Bathrooms,,"Runda Runda, Westlands",House,,rent,For Rent: Five-Bedroom Standalone House – Runda,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3932758,2026-03-05 17:04
3932801,5 Bed House with En Suite in Runda,"KSh 500,000/ month",5 Bedrooms,5 Bathrooms,,"Runda Runda, Westlands",House,,rent,For Rent: Five-Bedroom House – Runda,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3932801,2026-03-05 17:04
3933326,1 Bed House with En Suite in Runda,"KSh 129,000/ month",1 Bedrooms,1 Bathrooms,,"Runda, Westlands",House,,rent,🏡 FOR RENT – RUNDA ONE-BEDROOM FURNISHED COTTA...,https://www.buyrentkenya.com/listings/1-bedroom-house-for-rent-runda-3933326,2026-03-05 17:04
3935145,5 Bed House with En Suite in Lavington,"KSh 695,000/ month",5 Bedrooms,5 Bathrooms,,,House,,rent,For Rent: Five-Bedroom House – Lavington,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-lavington-3935145,2026-03-05 17:04
3935204,4 Bed House with En Suite in Kiambu Road,"KSh 200,000/ month",4 Bedrooms,4 Bathrooms,,,House,,rent,For Rent: Four-Bedroom House – Kiambu Road,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-kiambu-road-3935204,2026-03-05 17:04
3935220,5 Bed House with En Suite in Spring Valley,"KSh 260,000/ month",5 Bedrooms,4 Bathrooms,,"Spring Valley, Westlands",House,,rent,Spring Valley For Rent: Five-Bedroom House + DS...,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-spring-valley-3935220,2026-03-05 17:04
3935694,5 Bed House with En Suite in Ridgeways,"KSh 646,000/ month",5 Bedrooms,5 Bathrooms,,,House,,rent,FOR RENT: 5 BEDROOM COTTAGE ON 2.5 ACRES,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-ridgeways-3935694,2026-03-05 17:04
3935808,5 Bed House with En Suite in Loresho,"KSh 644,750/ month",5 Bedrooms,5 Bathrooms,,"Loresho Loresho, Westlands",House,,rent,For Rent: Four-Bedroom House + DSQ – Loresho,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-loresho-3935808,2026-03-05 17:04
3935839,5 Bed House with En Suite in Spring Valley,"KSh 260,000/ month",5 Bedrooms,5 Bathrooms,,"DSQ Spring Valley, Westlands",House,,rent,For Rent: Five-Bedroom House + DSQ,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-spring-valley-3935839,2026-03-05 17:04
3936036,2 Bed House with En Suite in Runda,"KSh 180,000/ month",2 Bedrooms,2 Bathrooms,,"BEDROOM Runda, Westlands",House,,rent,🏡 FOR RENT: Runda Guest Wing – 2 BEDROOM,https://www.buyrentkenya.com/listings/2-bedroom-house-for-rent-runda-3936036,2026-03-05 17:04
3936628,5 Bed House with En Suite in Runda,"KSh 430,000/ month",5 Bedrooms,5 Bathrooms,,"BEDROOM Runda, Westlands",House,,rent,🏡 FOR RENT: RUNDA HOUSE FOR RENT – 5 BEDROOM,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3936628,2026-03-05 17:04
3936918,5 Bed House with En Suite in Ridgeways,"KSh 646,000/ month",5 Bedrooms,5 Bathrooms,,,House,,rent,🏡 FOR RENT: RIDGEWAYS HOUSE FOR RENT – 5 BEDRO...,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-ridgeways-3936918,2026-03-05 17:04
3937275,5 Bed Townhouse with En Suite in Lavington,"KSh 420,000/ month",5 Bedrooms,5 Bathrooms,,,Townhouse,,rent,Executive 5 Bedroom luxury House for Rent in La...,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3937275,2026-03-05 17:04
3937230,4 Bed Townhouse with En Suite in Runda,"KSh 412,000/ month",4 Bedrooms,4 Bathrooms,,"Runda, Westlands",Townhouse,,rent,🏡 FOR RENT: RUNDA TOWNHOUSE FOR RENT – 4 BEDRO...,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-runda-3937230,2026-03-05 17:04
3937163,4 Bed House with En Suite in Lower Kabete,"KSh 646,000/ month",4 Bedrooms,4 Bathrooms,,"Lower Kabete, Westlands",House,,rent,🏡 FOR RENT: LOWER KABETE HOUSE FOR RENT – 4 BE...,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-lower-kabete-3937163,2026-03-05 17:04
3937215,2 Bed House with En Suite in Kyuna,"KSh 150,000/ month",2 Bedrooms,2 Bathrooms,,"Kyuna, Westlands",House,,rent,For Rent: Two-Bedroom All-Ensuite Guest Wing (C...,https://www.buyrentkenya.com/listings/2-bedroom-house-for-rent-kyuna-3937215,2026-03-05 17:04
3937069,4 Bed House with En Suite in Thigiri,"KSh 450,000/ month",4 Bedrooms,4 Bathrooms,,"Thigiri, Westlands",House,,rent,🏡 FOR RENT: THIGIRI COTTAGE FOR RENT – 4 BEDRO...,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-thigiri-3937069,2026-03-05 17:04
3937045,4 Bed House with En Suite in Nyari,"KSh 450,000/ month",4 Bedrooms,4 Bathrooms,,"Nyari, Westlands",House,,rent,🏡 FOR RENT: NYARI COTTAGE FOR RENT – 4 BEDROOM...,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-nyari-3937045,2026-03-05 17:04
3936748,4 Bed Villa with En Suite in Kiambu Road,"KSh 230,000/ month",4 Bedrooms,5 Bathrooms,324 m²,,Villa,,rent,AN EXECUTIVE MODERN FOUR BEDROOM VILLA IN A GAT...,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-rent-kiambu-road-3936748,2026-03-05 17:04
3936412,2 Bed House with En Suite in Nyari,"KSh 275,000/ month",2 Bedrooms,2 Bathrooms,,"Nyari Nyari, Westlands",House,,rent,2 bedroom guest wing in Nyari,https://www.buyrentkenya.com/listings/2-bedroom-house-for-rent-nyari-3936412,2026-03-05 17:04
3936719,5 Bed Villa with En Suite in Kiambu Road,"KSh 180,000/ month",5 Bedrooms,6 Bathrooms,453 m²,,Villa,,rent,AN EXITING MODERN FIVE BEDROOM VILLA IN GARDEN...,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-rent-kiambu-road-3936719,2026-03-05 17:04
3935205,5 Bed Villa with En Suite in Lavington,"KSh 350,000/ month",5 Bedrooms,6 Bathrooms,,,Villa,,rent,ELEGANT GARDEN VIEW LIVING IN LAVINGTON,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-rent-lavington-3935205,2026-03-05 17:04
3936528,3 Bed Townhouse with Swimming Pool in Runda,"KSh 210,000/ month",3 Bedrooms,4 Bathrooms,,"Bedroom townhouse available for rent in Runda Runda, Westlands",Townhouse,,rent,3 Bedroom townhouse available for rent in Runda,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-rent-runda-3936528,2026-03-05 17:04
3936527,4 Bed Townhouse with Swimming Pool in Kiambu Road,"KSh 150,000/ month",4 Bedrooms,5 Bathrooms,,,Townhouse,,rent,4 bedroom townhouse available for rent in Fourw...,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kiambu-road-3936527,2026-03-05 17:04
3936526,4 Bed Townhouse with Swimming Pool in Runda,"KSh 350,000/ month",4 Bedrooms,5 Bathrooms,,"Bedroom House available for Rent in Fivestar Runda, Westlands",Townhouse,,rent,4 Bedroom House available for Rent in Fivestar,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-runda-3936526,2026-03-05 17:04
3936523,6 Bed Townhouse with En Suite at Convent Drive,"KSh 440,000/ month",6 Bedrooms,6 Bathrooms,,,Townhouse,,rent,AN ELEGANT FIVE BEDROOM TOWNHOUSE FOR RENT IN L...,https://www.buyrentkenya.com/listings/6-bedroom-townhouse-for-rent-lavington-3936523,2026-03-05 17:04
3936522,5 Bed Townhouse with En Suite at Mzima Springs,"KSh 650,000/ month",5 Bedrooms,5 Bathrooms,,,Townhouse,,rent,A CHARMING FIVE BEDROOM TOWNHOUSE FOR RENT IN L...,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3936522,2026-03-05 17:04
3936521,4 Bed Townhouse with En Suite at Convent Drive,"KSh 350,000/ month",4 Bedrooms,4 Bathrooms,,,Townhouse,,rent,A CHARMING FOUR BEDROOM TOWNHOUSE FOR RENT IN L...,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-lavington-3936521,2026-03-05 17:04
